135.6;133.5
132.2;116.7
148.3;131.4
130.6;137.1
140.8;130.9
143.2;130.7
133.4;127.6
141.8;130.9
141.3;133.3
123.8;120.2
135.3;126.2
154.9;145.3
140.1;138.6
137.8;129.5
135.4;131.2
143.7;133.9
142.2;135.8
140.8;132.1
140.5;128.7
140.1;131.4
116.6;112.9
140.4;125.7
158.5;139
133.5;121.6
139.4;126.6
142.8;137.4
126;130.5
147.5;137.1
147.3;140.8
146.1;130.3
129.9;128.6
134.4;124.1
148.6;128.9
157.7;128
